id,denominacion,bruta,periodicidad
4301,PRIMA VACACIONAL,"$15,355.80 ",SEMESTRAL
4301,PRIMA VACACIONAL,"$15,099.87 ",SEMESTRAL
4303,PRIMA VACACIONAL,"$10,982.26 ",SEMESTRAL
4303,PRIMA VACACIONAL,"$11,168.40 ",SEMESTRAL
4304,PRIMA VACACIONAL,"$16,825.62 ",SEMESTRAL
4304,PRIMA VACACIONAL,"$17,110.80 ",SEMESTRAL
4310,PRIMA VACACIONAL,"$11,778.76 ",SEMESTRAL
4310,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
4313,PRIMA VACACIONAL,"$13,451.40 ",SEMESTRAL
4313,PRIMA VACACIONAL,"$13,227.21 ",SEMESTRAL
4315,PRIMA VACACIONAL,"$9,984.60 ",SEMESTRAL
4316,PRIMA VACACIONAL,"$13,255.53 ",SEMESTRAL
4316,PRIMA VACACIONAL,"$13,480.20 ",SEMESTRAL
4318,PRIMA VACACIONAL,"$15,398.40 ",SEMESTRAL
4318,PRIMA VACACIONAL,"$13,531.80 ",SEMESTRAL
4319,PRIMA VACACIONAL,"$9,984.60 ",SEMESTRAL
4333,PRIMA VACACIONAL,"$17,038.44 ",SEMESTRAL
4334,PRIMA VACACIONAL,"$10,284.17 ",SEMESTRAL
4334,PRIMA VACACIONAL,"$10,103.74 ",SEMESTRAL
4342,PRIMA VACACIONAL,"$12,480.75 ",SEMESTRAL
4342,PRIMA VACACIONAL,"$12,647.16 ",SEMESTRAL
4343,PRIMA VACACIONAL,"$17,165.40 ",SEMESTRAL
4345,PRIMA VACACIONAL,"$12,524.03 ",SEMESTRAL
4346,PRIMA VACACIONAL,"$11,179.84 ",SEMESTRAL
4350,PRIMA VACACIONAL,"$12,647.16 ",SEMESTRAL
4351,PRIMA VACACIONAL,"$23,539.95 ",SEMESTRAL
4356,PRIMA VACACIONAL,"$8,099.35 ",SEMESTRAL
4358,PRIMA VACACIONAL,"$12,480.75 ",SEMESTRAL
4362,PRIMA VACACIONAL,"$22,818.40 ",SEMESTRAL
4362,PRIMA VACACIONAL,"$23,103.62 ",SEMESTRAL
4365,PRIMA VACACIONAL,"$19,450.68 ",SEMESTRAL
4365,PRIMA VACACIONAL,"$19,194.75 ",SEMESTRAL
4377,PRIMA VACACIONAL,"$10,423.84 ",SEMESTRAL
4377,PRIMA VACACIONAL,"$10,274.93 ",SEMESTRAL
4382,PRIMA VACACIONAL,"$15,971.20 ",SEMESTRAL
4383,PRIMA VACACIONAL,"$15,681.60 ",SEMESTRAL
4385,PRIMA VACACIONAL,"$9,679.28 ",SEMESTRAL
4396,PRIMA VACACIONAL,"$21,673.68 ",SEMESTRAL
4397,PRIMA VACACIONAL,"$17,973.60 ",SEMESTRAL
4399,PRIMA VACACIONAL,"$20,730.33 ",SEMESTRAL
4403,PRIMA VACACIONAL,"$10,267.20 ",SEMESTRAL
4404,PRIMA VACACIONAL,"$13,963.39 ",SEMESTRAL
4405,PRIMA VACACIONAL,"$20,752.20 ",SEMESTRAL
4406,PRIMA VACACIONAL,"$19,471.20 ",SEMESTRAL
4407,PRIMA VACACIONAL,"$18,198.27 ",SEMESTRAL
4413,PRIMA VACACIONAL,"$17,249.76 ",SEMESTRAL
4413,PRIMA VACACIONAL,"$17,511.12 ",SEMESTRAL
4422,PRIMA VACACIONAL,"$10,265.60 ",SEMESTRAL
4423,PRIMA VACACIONAL,"$12,113.41 ",SEMESTRAL
4429,PRIMA VACACIONAL,"$11,409.20 ",SEMESTRAL
4430,PRIMA VACACIONAL,"$18,159.39 ",SEMESTRAL
4431,PRIMA VACACIONAL,"$16,370.48 ",SEMESTRAL
4431,PRIMA VACACIONAL,"$16,170.84 ",SEMESTRAL
4432,PRIMA VACACIONAL,"$19,450.68 ",SEMESTRAL
4437,PRIMA VACACIONAL,"$20,752.20 ",SEMESTRAL
4437,PRIMA VACACIONAL,"$21,008.40 ",SEMESTRAL
4441,PRIMA VACACIONAL,"$13,645.62 ",SEMESTRAL
4448,PRIMA VACACIONAL,"$17,721.89 ",SEMESTRAL
4450,PRIMA VACACIONAL,"$12,813.57 ",SEMESTRAL
4450,PRIMA VACACIONAL,"$12,647.16 ",SEMESTRAL
4451,PRIMA VACACIONAL,"$13,645.62 ",SEMESTRAL
4452,PRIMA VACACIONAL,"$10,244.95 ",SEMESTRAL
4461,PRIMA VACACIONAL,"$15,400.80 ",SEMESTRAL
4461,PRIMA VACACIONAL,"$15,372.28 ",SEMESTRAL
4461,PRIMA VACACIONAL,"$15,172.64 ",SEMESTRAL
4461,PRIMA VACACIONAL,"$15,144.12 ",SEMESTRAL
4463,PRIMA VACACIONAL,"$13,961.22 ",SEMESTRAL
4463,PRIMA VACACIONAL,"$14,166.53 ",SEMESTRAL
4470,PRIMA VACACIONAL,"$21,047.76 ",SEMESTRAL
4470,PRIMA VACACIONAL,"$21,304.44 ",SEMESTRAL
4471,PRIMA VACACIONAL,"$15,726.90 ",SEMESTRAL
4473,PRIMA VACACIONAL,"$7,445.60 ",SEMESTRAL
4478,PRIMA VACACIONAL,"$10,043.71 ",SEMESTRAL
4479,PRIMA VACACIONAL,"$7,445.60 ",SEMESTRAL
4481,PRIMA VACACIONAL,"$21,301.12 ",SEMESTRAL
4481,PRIMA VACACIONAL,"$21,044.47 ",SEMESTRAL
4482,PRIMA VACACIONAL,"$23,674.10 ",SEMESTRAL
4482,PRIMA VACACIONAL,"$23,388.86 ",SEMESTRAL
4488,PRIMA VACACIONAL,"$14,142.24 ",SEMESTRAL
4489,PRIMA VACACIONAL,"$14,433.92 ",SEMESTRAL
4490,PRIMA VACACIONAL,"$14,573.72 ",SEMESTRAL
4490,PRIMA VACACIONAL,"$14,374.08 ",SEMESTRAL
4492,PRIMA VACACIONAL,"$12,991.20 ",SEMESTRAL
4493,PRIMA VACACIONAL,"$12,813.57 ",SEMESTRAL
4493,PRIMA VACACIONAL,"$12,647.16 ",SEMESTRAL
4497,PRIMA VACACIONAL,"$27,310.75 ",SEMESTRAL
4497,PRIMA VACACIONAL,"$26,951.40 ",SEMESTRAL
4500,PRIMA VACACIONAL,"$13,451.40 ",SEMESTRAL
4500,PRIMA VACACIONAL,"$13,675.59 ",SEMESTRAL
4503,PRIMA VACACIONAL,"$19,569.82 ",SEMESTRAL
4503,PRIMA VACACIONAL,"$19,802.78 ",SEMESTRAL
4507,PRIMA VACACIONAL,"$15,057.50 ",SEMESTRAL
4507,PRIMA VACACIONAL,"$14,829.36 ",SEMESTRAL
4508,PRIMA VACACIONAL,"$12,647.16 ",SEMESTRAL
4511,PRIMA VACACIONAL,"$22,521.84 ",SEMESTRAL
4512,PRIMA VACACIONAL,"$9,679.28 ",SEMESTRAL
4513,PRIMA VACACIONAL,"$21,047.76 ",SEMESTRAL
4513,PRIMA VACACIONAL,"$20,791.08 ",SEMESTRAL
4514,PRIMA VACACIONAL,"$21,754.05 ",SEMESTRAL
4514,PRIMA VACACIONAL,"$22,009.98 ",SEMESTRAL
4516,PRIMA VACACIONAL,"$7,445.60 ",SEMESTRAL
4518,PRIMA VACACIONAL,"$14,332.78 ",SEMESTRAL
4521,PRIMA VACACIONAL,"$16,678.14 ",SEMESTRAL
4525,PRIMA VACACIONAL,"$24,683.28 ",SEMESTRAL
4525,PRIMA VACACIONAL,"$24,358.50 ",SEMESTRAL
4526,PRIMA VACACIONAL,"$15,244.92 ",SEMESTRAL
4527,PRIMA VACACIONAL,"$14,887.43 ",SEMESTRAL
4528,PRIMA VACACIONAL,"$14,348.16 ",SEMESTRAL
4528,PRIMA VACACIONAL,"$14,123.97 ",SEMESTRAL
4530,PRIMA VACACIONAL,"$12,813.57 ",SEMESTRAL
4530,PRIMA VACACIONAL,"$12,647.16 ",SEMESTRAL
4531,PRIMA VACACIONAL,"$14,147.41 ",SEMESTRAL
4536,PRIMA VACACIONAL,"$14,659.45 ",SEMESTRAL
4537,PRIMA VACACIONAL,"$14,146.64 ",SEMESTRAL
4537,PRIMA VACACIONAL,"$14,332.78 ",SEMESTRAL
4538,PRIMA VACACIONAL,"$10,061.86 ",SEMESTRAL
4539,PRIMA VACACIONAL,"$12,813.57 ",SEMESTRAL
4545,PRIMA VACACIONAL,"$12,813.57 ",SEMESTRAL
4548,PRIMA VACACIONAL,"$17,262.63 ",SEMESTRAL
4548,PRIMA VACACIONAL,"$17,038.44 ",SEMESTRAL
4549,PRIMA VACACIONAL,"$18,994.32 ",SEMESTRAL
4549,PRIMA VACACIONAL,"$18,737.64 ",SEMESTRAL
4550,PRIMA VACACIONAL,"$12,934.66 ",SEMESTRAL
4554,PRIMA VACACIONAL,"$18,512.46 ",SEMESTRAL
4554,PRIMA VACACIONAL,"$18,837.24 ",SEMESTRAL
4555,PRIMA VACACIONAL,"$16,168.32 ",SEMESTRAL
4555,PRIMA VACACIONAL,"$15,911.69 ",SEMESTRAL
4564,PRIMA VACACIONAL,"$11,143.63 ",SEMESTRAL
4567,PRIMA VACACIONAL,"$18,991.36 ",SEMESTRAL
4570,PRIMA VACACIONAL,"$17,710.92 ",SEMESTRAL
4571,PRIMA VACACIONAL,"$15,115.80 ",SEMESTRAL
4572,PRIMA VACACIONAL,"$6,154.86 ",SEMESTRAL
4572,PRIMA VACACIONAL,"$6,254.14 ",SEMESTRAL
4573,PRIMA VACACIONAL,"$17,074.92 ",SEMESTRAL
4573,PRIMA VACACIONAL,"$17,299.59 ",SEMESTRAL
4575,PRIMA VACACIONAL,"$12,778.83 ",SEMESTRAL
4577,PRIMA VACACIONAL,"$11,478.53 ",SEMESTRAL
4577,PRIMA VACACIONAL,"$11,299.18 ",SEMESTRAL
4579,PRIMA VACACIONAL,"$17,262.63 ",SEMESTRAL
4579,PRIMA VACACIONAL,"$17,486.82 ",SEMESTRAL
4580,PRIMA VACACIONAL,"$13,774.37 ",SEMESTRAL
4581,PRIMA VACACIONAL,"$17,591.34 ",SEMESTRAL
4587,PRIMA VACACIONAL,"$20,017.93 ",SEMESTRAL
4588,PRIMA VACACIONAL,"$9,923.32 ",SEMESTRAL
4588,PRIMA VACACIONAL,"$10,103.74 ",SEMESTRAL
4589,PRIMA VACACIONAL,"$18,682.89 ",SEMESTRAL
4594,PRIMA VACACIONAL,"$20,021.05 ",SEMESTRAL
4595,PRIMA VACACIONAL,"$13,146.39 ",SEMESTRAL
4596,PRIMA VACACIONAL,"$14,518.93 ",SEMESTRAL
4596,PRIMA VACACIONAL,"$14,332.78 ",SEMESTRAL
4597,PRIMA VACACIONAL,"$19,962.54 ",SEMESTRAL
4601,PRIMA VACACIONAL,"$17,403.24 ",SEMESTRAL
4601,PRIMA VACACIONAL,"$17,659.17 ",SEMESTRAL
4602,PRIMA VACACIONAL,"$14,884.98 ",SEMESTRAL
4609,PRIMA VACACIONAL,"$12,979.98 ",SEMESTRAL
4611,PRIMA VACACIONAL,"$9,977.10 ",SEMESTRAL
4612,PRIMA VACACIONAL,"$21,110.70 ",SEMESTRAL
4612,PRIMA VACACIONAL,"$21,435.48 ",SEMESTRAL
4614,PRIMA VACACIONAL,"$20,218.47 ",SEMESTRAL
4614,PRIMA VACACIONAL,"$19,962.54 ",SEMESTRAL
4617,PRIMA VACACIONAL,"$9,021.20 ",SEMESTRAL
4619,PRIMA VACACIONAL,"$13,675.59 ",SEMESTRAL
4620,PRIMA VACACIONAL,"$13,480.20 ",SEMESTRAL
4623,PRIMA VACACIONAL,"$17,511.12 ",SEMESTRAL
4625,PRIMA VACACIONAL,"$15,655.04 ",SEMESTRAL
4639,PRIMA VACACIONAL,"$15,571.93 ",SEMESTRAL
4639,PRIMA VACACIONAL,"$15,771.56 ",SEMESTRAL
4641,PRIMA VACACIONAL,"$10,265.60 ",SEMESTRAL
4645,PRIMA VACACIONAL,"$15,376.34 ",SEMESTRAL
4645,PRIMA VACACIONAL,"$15,636.96 ",SEMESTRAL
4647,PRIMA VACACIONAL,"$20,274.56 ",SEMESTRAL
4649,PRIMA VACACIONAL,"$12,115.30 ",SEMESTRAL
4649,PRIMA VACACIONAL,"$12,320.64 ",SEMESTRAL
4653,PRIMA VACACIONAL,"$23,388.86 ",SEMESTRAL
4655,PRIMA VACACIONAL,"$16,540.44 ",SEMESTRAL
4658,PRIMA VACACIONAL,"$13,146.39 ",SEMESTRAL
4658,PRIMA VACACIONAL,"$12,979.98 ",SEMESTRAL
4659,PRIMA VACACIONAL,"$24,175.80 ",SEMESTRAL
4659,PRIMA VACACIONAL,"$24,502.50 ",SEMESTRAL
4661,PRIMA VACACIONAL,"$22,247.94 ",SEMESTRAL
4662,PRIMA VACACIONAL,"$13,550.59 ",SEMESTRAL
4664,PRIMA VACACIONAL,"$13,146.39 ",SEMESTRAL
4664,PRIMA VACACIONAL,"$13,312.80 ",SEMESTRAL
4666,PRIMA VACACIONAL,"$20,534.40 ",SEMESTRAL
4666,PRIMA VACACIONAL,"$20,277.72 ",SEMESTRAL
4667,PRIMA VACACIONAL,"$13,215.94 ",SEMESTRAL
4668,PRIMA VACACIONAL,"$15,571.93 ",SEMESTRAL
4669,PRIMA VACACIONAL,"$20,534.40 ",SEMESTRAL
4669,PRIMA VACACIONAL,"$20,277.72 ",SEMESTRAL
4673,PRIMA VACACIONAL,"$10,784.16 ",SEMESTRAL
4677,PRIMA VACACIONAL,"$9,828.19 ",SEMESTRAL
4679,PRIMA VACACIONAL,"$12,524.03 ",SEMESTRAL
4681,PRIMA VACACIONAL,"$18,831.96 ",SEMESTRAL
4684,PRIMA VACACIONAL,"$27,769.50 ",SEMESTRAL
4689,PRIMA VACACIONAL,"$15,849.26 ",SEMESTRAL
4689,PRIMA VACACIONAL,"$16,109.09 ",SEMESTRAL
4691,PRIMA VACACIONAL,"$14,887.43 ",SEMESTRAL
4691,PRIMA VACACIONAL,"$14,630.76 ",SEMESTRAL
4692,PRIMA VACACIONAL,"$12,976.60 ",SEMESTRAL
4696,PRIMA VACACIONAL,"$16,141.68 ",SEMESTRAL
4698,PRIMA VACACIONAL,"$19,280.34 ",SEMESTRAL
4700,PRIMA VACACIONAL,"$12,991.20 ",SEMESTRAL
4703,PRIMA VACACIONAL,"$10,248.00 ",SEMESTRAL
4704,PRIMA VACACIONAL,"$13,308.36 ",SEMESTRAL
4715,PRIMA VACACIONAL,"$22,071.04 ",SEMESTRAL
4718,PRIMA VACACIONAL,"$10,248.00 ",SEMESTRAL
4725,PRIMA VACACIONAL,"$17,967.60 ",SEMESTRAL
4725,PRIMA VACACIONAL,"$18,167.24 ",SEMESTRAL
4729,PRIMA VACACIONAL,"$26,526.39 ",SEMESTRAL
4735,PRIMA VACACIONAL,"$15,400.80 ",SEMESTRAL
4735,PRIMA VACACIONAL,"$15,372.28 ",SEMESTRAL
4735,PRIMA VACACIONAL,"$15,172.64 ",SEMESTRAL
4735,PRIMA VACACIONAL,"$15,144.12 ",SEMESTRAL
4736,PRIMA VACACIONAL,"$15,972.88 ",SEMESTRAL
4736,PRIMA VACACIONAL,"$15,744.70 ",SEMESTRAL
4738,PRIMA VACACIONAL,"$9,052.70 ",SEMESTRAL
4738,PRIMA VACACIONAL,"$9,185.83 ",SEMESTRAL
4743,PRIMA VACACIONAL,"$9,318.96 ",SEMESTRAL
4745,PRIMA VACACIONAL,"$9,530.37 ",SEMESTRAL
4745,PRIMA VACACIONAL,"$9,679.28 ",SEMESTRAL
4746,PRIMA VACACIONAL,"$10,248.00 ",SEMESTRAL
4751,PRIMA VACACIONAL,"$13,531.80 ",SEMESTRAL
4756,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
4757,PRIMA VACACIONAL,"$15,355.80 ",SEMESTRAL
4758,PRIMA VACACIONAL,"$7,721.42 ",SEMESTRAL
4758,PRIMA VACACIONAL,"$7,588.30 ",SEMESTRAL
4761,PRIMA VACACIONAL,"$7,985.60 ",SEMESTRAL
4763,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
4766,PRIMA VACACIONAL,"$13,480.20 ",SEMESTRAL
4767,PRIMA VACACIONAL,"$19,486.80 ",SEMESTRAL
4772,PRIMA VACACIONAL,"$13,451.40 ",SEMESTRAL
4775,PRIMA VACACIONAL,"$13,451.40 ",SEMESTRAL
4777,PRIMA VACACIONAL,"$15,355.80 ",SEMESTRAL
4779,PRIMA VACACIONAL,"$16,490.26 ",SEMESTRAL
4782,PRIMA VACACIONAL,"$9,984.60 ",SEMESTRAL
4783,PRIMA VACACIONAL,"$9,984.60 ",SEMESTRAL
4784,PRIMA VACACIONAL,"$13,480.20 ",SEMESTRAL
4785,PRIMA VACACIONAL,"$13,527.36 ",SEMESTRAL
4786,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
4787,PRIMA VACACIONAL,"$15,115.80 ",SEMESTRAL
4794,PRIMA VACACIONAL,"$6,657.00 ",SEMESTRAL
4800,PRIMA VACACIONAL,"$10,860.42 ",SEMESTRAL
4800,PRIMA VACACIONAL,"$10,700.70 ",SEMESTRAL
4803,PRIMA VACACIONAL,"$15,398.40 ",SEMESTRAL
4806,PRIMA VACACIONAL,"$11,168.40 ",SEMESTRAL
4806,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4807,PRIMA VACACIONAL,"$15,372.00 ",SEMESTRAL
4810,PRIMA VACACIONAL,"$6,767.95 ",SEMESTRAL
4814,PRIMA VACACIONAL,"$17,113.80 ",SEMESTRAL
4815,PRIMA VACACIONAL,"$11,168.40 ",SEMESTRAL
4817,PRIMA VACACIONAL,"$12,673.78 ",SEMESTRAL
4817,PRIMA VACACIONAL,"$12,860.17 ",SEMESTRAL
4819,PRIMA VACACIONAL,"$11,168.40 ",SEMESTRAL
4819,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4824,PRIMA VACACIONAL,"$13,704.87 ",SEMESTRAL
4824,PRIMA VACACIONAL,"$13,929.54 ",SEMESTRAL
4826,PRIMA VACACIONAL,"$13,899.78 ",SEMESTRAL
4826,PRIMA VACACIONAL,"$13,675.59 ",SEMESTRAL
4827,PRIMA VACACIONAL,"$10,317.42 ",SEMESTRAL
4827,PRIMA VACACIONAL,"$10,151.01 ",SEMESTRAL
4832,PRIMA VACACIONAL,"$11,168.40 ",SEMESTRAL
4832,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4833,PRIMA VACACIONAL,"$15,400.80 ",SEMESTRAL
4833,PRIMA VACACIONAL,"$15,657.48 ",SEMESTRAL
4835,PRIMA VACACIONAL,"$11,168.40 ",SEMESTRAL
4835,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4837,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
4837,PRIMA VACACIONAL,"$12,178.04 ",SEMESTRAL
4838,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
4838,PRIMA VACACIONAL,"$12,178.04 ",SEMESTRAL
4839,PRIMA VACACIONAL,"$12,629.68 ",SEMESTRAL
4844,PRIMA VACACIONAL,"$13,451.40 ",SEMESTRAL
4844,PRIMA VACACIONAL,"$13,675.59 ",SEMESTRAL
4845,PRIMA VACACIONAL,"$9,984.60 ",SEMESTRAL
4845,PRIMA VACACIONAL,"$10,151.01 ",SEMESTRAL
4846,PRIMA VACACIONAL,"$13,480.20 ",SEMESTRAL
4846,PRIMA VACACIONAL,"$13,704.87 ",SEMESTRAL
4847,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
4847,PRIMA VACACIONAL,"$12,178.04 ",SEMESTRAL
4850,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
4850,PRIMA VACACIONAL,"$12,178.04 ",SEMESTRAL
4855,PRIMA VACACIONAL,"$11,168.40 ",SEMESTRAL
4855,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4856,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
4856,PRIMA VACACIONAL,"$12,178.04 ",SEMESTRAL
4857,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
4857,PRIMA VACACIONAL,"$12,178.04 ",SEMESTRAL
4859,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
4859,PRIMA VACACIONAL,"$12,178.04 ",SEMESTRAL
4860,PRIMA VACACIONAL,"$15,400.80 ",SEMESTRAL
4860,PRIMA VACACIONAL,"$15,657.48 ",SEMESTRAL
4864,PRIMA VACACIONAL,"$9,318.96 ",SEMESTRAL
4869,PRIMA VACACIONAL,"$13,531.80 ",SEMESTRAL
4869,PRIMA VACACIONAL,"$13,757.33 ",SEMESTRAL
4871,PRIMA VACACIONAL,"$17,113.80 ",SEMESTRAL
4871,PRIMA VACACIONAL,"$17,399.02 ",SEMESTRAL
4873,PRIMA VACACIONAL,"$13,480.20 ",SEMESTRAL
4876,PRIMA VACACIONAL,"$9,828.19 ",SEMESTRAL
4884,PRIMA VACACIONAL,"$11,409.20 ",SEMESTRAL
4885,PRIMA VACACIONAL,"$6,767.95 ",SEMESTRAL
4885,PRIMA VACACIONAL,"$6,657.00 ",SEMESTRAL
4888,PRIMA VACACIONAL,"$13,531.80 ",SEMESTRAL
4888,PRIMA VACACIONAL,"$13,757.33 ",SEMESTRAL
4891,PRIMA VACACIONAL,"$9,984.60 ",SEMESTRAL
4891,PRIMA VACACIONAL,"$10,151.01 ",SEMESTRAL
4893,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
4893,PRIMA VACACIONAL,"$12,178.04 ",SEMESTRAL
4894,PRIMA VACACIONAL,"$10,609.98 ",SEMESTRAL
4894,PRIMA VACACIONAL,"$10,796.12 ",SEMESTRAL
4895,PRIMA VACACIONAL,"$10,796.12 ",SEMESTRAL
4897,PRIMA VACACIONAL,"$9,984.60 ",SEMESTRAL
4897,PRIMA VACACIONAL,"$10,151.01 ",SEMESTRAL
4898,PRIMA VACACIONAL,"$11,168.40 ",SEMESTRAL
4898,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4902,PRIMA VACACIONAL,"$9,582.72 ",SEMESTRAL
4902,PRIMA VACACIONAL,"$10,381.28 ",SEMESTRAL
4902,PRIMA VACACIONAL,"$8,784.16 ",SEMESTRAL
4907,PRIMA VACACIONAL,"$11,168.40 ",SEMESTRAL
4907,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4909,PRIMA VACACIONAL,"$15,611.73 ",SEMESTRAL
4911,PRIMA VACACIONAL,"$13,704.87 ",SEMESTRAL
4916,PRIMA VACACIONAL,"$13,480.20 ",SEMESTRAL
4916,PRIMA VACACIONAL,"$13,704.87 ",SEMESTRAL
4917,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4918,PRIMA VACACIONAL,"$15,655.04 ",SEMESTRAL
4919,PRIMA VACACIONAL,"$15,611.73 ",SEMESTRAL
4921,PRIMA VACACIONAL,"$12,480.03 ",SEMESTRAL
4921,PRIMA VACACIONAL,"$12,403.45 ",SEMESTRAL
4923,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4930,PRIMA VACACIONAL,"$6,767.95 ",SEMESTRAL
4931,PRIMA VACACIONAL,"$10,151.01 ",SEMESTRAL
4938,PRIMA VACACIONAL,"$10,982.26 ",SEMESTRAL
4938,PRIMA VACACIONAL,"$11,168.40 ",SEMESTRAL
4941,PRIMA VACACIONAL,"$13,675.59 ",SEMESTRAL
4943,PRIMA VACACIONAL,"$10,126.02 ",SEMESTRAL
4944,PRIMA VACACIONAL,"$12,178.04 ",SEMESTRAL
4945,PRIMA VACACIONAL,"$15,628.20 ",SEMESTRAL
4947,PRIMA VACACIONAL,"$15,141.76 ",SEMESTRAL
4947,PRIMA VACACIONAL,"$14,885.12 ",SEMESTRAL
4949,PRIMA VACACIONAL,"$19,928.70 ",SEMESTRAL
4953,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4955,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4957,PRIMA VACACIONAL,"$12,778.83 ",SEMESTRAL
4957,PRIMA VACACIONAL,"$13,003.02 ",SEMESTRAL
4958,PRIMA VACACIONAL,"$15,144.12 ",SEMESTRAL
4960,PRIMA VACACIONAL,"$14,630.76 ",SEMESTRAL
4961,PRIMA VACACIONAL,"$9,984.60 ",SEMESTRAL
4962,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4963,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
4964,PRIMA VACACIONAL,"$13,704.87 ",SEMESTRAL
4965,PRIMA VACACIONAL,"$19,811.58 ",SEMESTRAL
4966,PRIMA VACACIONAL,"$10,248.00 ",SEMESTRAL
4969,PRIMA VACACIONAL,"$7,445.60 ",SEMESTRAL
4980,PRIMA VACACIONAL,"$10,796.12 ",SEMESTRAL
4980,PRIMA VACACIONAL,"$10,982.26 ",SEMESTRAL
4990,PRIMA VACACIONAL,"$19,928.70 ",SEMESTRAL
4990,PRIMA VACACIONAL,"$20,255.40 ",SEMESTRAL
4991,PRIMA VACACIONAL,"$15,655.04 ",SEMESTRAL
4991,PRIMA VACACIONAL,"$15,911.69 ",SEMESTRAL
4996,PRIMA VACACIONAL,"$10,609.98 ",SEMESTRAL
4996,PRIMA VACACIONAL,"$10,796.12 ",SEMESTRAL
5003,PRIMA VACACIONAL,"$11,978.40 ",SEMESTRAL
5005,PRIMA VACACIONAL,"$7,455.17 ",SEMESTRAL
5006,PRIMA VACACIONAL,"$11,540.68 ",SEMESTRAL
5006,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
5010,PRIMA VACACIONAL,"$7,854.55 ",SEMESTRAL
5011,PRIMA VACACIONAL,"$19,811.58 ",SEMESTRAL
5011,PRIMA VACACIONAL,"$20,136.36 ",SEMESTRAL
5013,PRIMA VACACIONAL,"$6,656.40 ",SEMESTRAL
5015,PRIMA VACACIONAL,"$15,069.79 ",SEMESTRAL
5015,PRIMA VACACIONAL,"$15,329.62 ",SEMESTRAL
5023,PRIMA VACACIONAL,"$13,899.78 ",SEMESTRAL
5023,PRIMA VACACIONAL,"$13,675.59 ",SEMESTRAL
5024,PRIMA VACACIONAL,"$11,540.68 ",SEMESTRAL
5026,PRIMA VACACIONAL,"$13,899.78 ",SEMESTRAL
5026,PRIMA VACACIONAL,"$13,675.59 ",SEMESTRAL
5027,PRIMA VACACIONAL,"$15,657.48 ",SEMESTRAL
5027,PRIMA VACACIONAL,"$15,914.17 ",SEMESTRAL
5028,PRIMA VACACIONAL,"$11,168.40 ",SEMESTRAL
5028,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
5032,PRIMA VACACIONAL,"$13,922.59 ",SEMESTRAL
5034,PRIMA VACACIONAL,"$15,911.69 ",SEMESTRAL
5036,PRIMA VACACIONAL,"$9,021.20 ",SEMESTRAL
5037,PRIMA VACACIONAL,"$8,190.16 ",SEMESTRAL
5038,PRIMA VACACIONAL,"$13,451.40 ",SEMESTRAL
5038,PRIMA VACACIONAL,"$13,227.21 ",SEMESTRAL
5039,PRIMA VACACIONAL,"$12,377.68 ",SEMESTRAL
5040,PRIMA VACACIONAL,"$13,899.78 ",SEMESTRAL
5041,PRIMA VACACIONAL,"$12,554.64 ",SEMESTRAL
5042,PRIMA VACACIONAL,"$11,540.68 ",SEMESTRAL
5044,PRIMA VACACIONAL,"$15,914.17 ",SEMESTRAL
5045,PRIMA VACACIONAL,"$11,540.68 ",SEMESTRAL
5045,PRIMA VACACIONAL,"$11,354.54 ",SEMESTRAL
5053,PRIMA VACACIONAL,"$17,684.26 ",SEMESTRAL
5054,PRIMA VACACIONAL,"$8,943.87 ",SEMESTRAL
5055,PRIMA VACACIONAL,"$10,317.42 ",SEMESTRAL
5056,PRIMA VACACIONAL,"$11,540.68 ",SEMESTRAL
5059,PRIMA VACACIONAL,"$12,284.64 ",SEMESTRAL
5060,PRIMA VACACIONAL,"$13,929.54 ",SEMESTRAL
